,flights,hotel,grocery,gas,dining,other,flat_cash_back,rotating,name,req_credit,application_link,card_type,annual_fee
0,1.0,1.0,5.0,5.0,1.0,5.0,False,True,ABOC Platinum Rewards Mastercard® Credit Card,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=ZTg4NTRjOTQtZTE5Yy00NDc5LWI3OTAtZGZjZGU5OTk5NTY5&U=aHR0cHM6Ly9jdC5idXlyaWdodC5jb20vcmQvci5waHA%2fc2lkPTQ1JnB1Yj02NTAxNjEmYzE9Q1ImYzI9JGNsaWNra2V5JCZjMz0%3d&SI=NzRhZTBlNWYtZDRmNC00NTQ4LWE3NGItYjAzMjVlNjIyNmY1&SDT=NjM3MzA5NDMyNTMwNTA5OTgx&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346453,MasterCard,35.0
1,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Aer Lingus Visa Signature® Card,Good/Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=NTE0MzE1YjEtNGRmMy00MDc4LThlYzUtYTAwNWExZTBkNjRj&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vbGluaz9pZD1LQjRxb1NUS2tDOCZvZmZlcmlkPTc5MjkyMi4zMTUwMSZ0eXBlPTE1Jm11cmw9aHR0cHMlM2ElMmYlMmZjcmVkaXRjYXJkcy5jaGFzZS5jb20lMmZ0cmF2ZWwtY3JlZGl0LWNhcmRzJTJmYXZpb3MlMmZhZXItbGluZ3VzJTNmQ0VMTCUzZDZIOFgmdTE9JGNsaWNra2V5JA%3d%3d&SI=ZWIxYmQyODctOWQzMy00YWVkLThhZGQtNzlmNzkxOWJkMTgz&SDT=NjM3MzA5NDMyNTQxMjAyNTk1&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346454,Visa,0.0
2,2.0,1.0,2.0,1.0,1.0,1.0,False,False,American Airlines AAdvantage MileUp℠ Card,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=ZGFmMGVmZDAtMTIwMy00N2NiLThiNDMtYmQzOTA5MWZkMzI0&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vZnMtYmluL2NsaWNrP2lkPWVsQ3lhRFlLb3p3Jm9mZmVyaWQ9NzgyMjQwLjEzODQmdHlwZT0zJnN1YmlkPTAmdTE9JGNsaWNra2V5JA%3d%3d&SI=ZDBhYTgwZGQtYzY0OS00ZWM2LWJmZDItNDQxZTUyM2M3YjU5&SDT=NjM3MzA5NDMyNTQ0ODUzOTk1&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346454,Unknown,0.0
3,1.0,1.0,2.0,2.0,1.0,1.0,False,False,AAA® Member Rewards Visa Signature® Card,,,Visa,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,AACS,,,Unknown,0.0
5,1.0,1.0,1.0,3.0,1.0,1.0,False,False,AARP® Credit Card from Chase,,,Unknown,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,,False,"AEO, Inc. Credit Card",,,Unknown,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,,False,"AEO, Inc. Visa® Card",,,Visa,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,,False,Abercrombie & Fitch Credit Card,,,Unknown,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Agriculture Federal Credit Union Secured Visa® Classic,,,Visa,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Agriculture Federal Credit Union Visa® Classic,,,Visa,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Agriculture Federal Credit Union Visa® Platinum (no Rebate),,,Visa,0.0
12,1.0,1.0,0.5,2.2,1.0,0.5,False,False,Agriculture Federal Credit Union Visa® Platinum (with Rebates),,,Visa,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Air Force Federal Credit Union Visa® Platinum Card,,,Visa,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Allegiant World Mastercard®,,,MasterCard,0.0
15,1.0,1.0,2.0,2.0,1.0,2.0,False,False,AmTrust Bank 2% Cash Back Visa® Card,,,Visa,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,False,False,AmTrust Bank Platinum Edition® Visa® Card,,,Visa,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,,False,Amalgamated Bank MasterCard Gold Plus,,,MasterCard,45.0
18,0.0,0.0,0.0,0.0,0.0,0.0,,False,Amalgamated Bank MasterCard Gold Secured,,,MasterCard,50.0
19,0.0,0.0,0.0,0.0,0.0,0.0,,False,Amalgamated Bank MasterCard Standard Plus,,,MasterCard,37.0
20,0.0,0.0,0.0,0.0,0.0,0.0,,False,Amalgamated Bank MasterCard Standard Secured,,,MasterCard,50.0
21,0.0,0.0,0.0,0.0,0.0,0.0,,False,Amalgamated Bank MasterCard Union Card,,,MasterCard,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,,False,Amalgamated Bank MasterCard Union Plus,,,MasterCard,35.0
23,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Amazon Prime Rewards Visa Signature Card,,,Visa,1.0
24,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Amazon Rewards Visa® Signature Card,,,Visa,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,False,False,America's First FCU VISA® Indie,,,Visa,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,False,False,America's First FCU Visa® Platinum,,,Visa,0.0
27,1.0,1.0,1.0,1.0,1.0,1.0,False,False,America's First FCU Visa® Platinum Plus,,,Visa,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,,False,America's First FCU Visa® Platinum Pro,,,Visa,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,False,False,America's First FCU Visa® Secured,,,Visa,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,False,False,American Airlines AAdvantage® Aviator® Business Mastercard®,,,MasterCard,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,False,False,American Airlines AAdvantage® Aviator® Red World Elite Mastercard®,,,MasterCard,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,,False,Unknown,,,Unknown,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,,False,Unknown,,,Unknown,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,False,False,American Savings Bank Business Edition® Secured Visa® Card,,,Visa,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,False,False,American Savings Bank Business Edition® Visa® Card,,,Visa,0.0
36,1.5,1.5,1.5,1.5,1.5,1.5,True,False,American Savings Bank Business Edition® Visa® Card with Reward Simplicity,,,Visa,0.0
37,1.5,1.5,1.5,1.5,1.5,1.5,True,False,American Savings Bank Maximum Rewards® Visa® Card,,,Visa,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,False,False,American Savings Bank Platinum Edition® Visa® Card,,,Visa,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,False,False,American Savings Bank Secured Visa® Card,,,Visa,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Amtrak Guest Rewards® World MasterCard® Credit Card,,,MasterCard,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Amtrust Bank Secured Visa® Card,,,Visa,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,,False,Animal Friends Visa® Card,,,Visa,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ann Taylor Card,,,Unknown,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ann Taylor MasterCard,,,MasterCard,0.0
45,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Anvil Brand Visa® Credit Card,,,Visa,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Applied Bank® Secured Visa® Gold Preferred® Credit Card,,,Visa,0.0
47,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Arbor Day Foundation Rewards Visa® Card,,,Visa,0.0
48,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Arizona Cardinals NFL Extra Points Visa Signature Card,,,Visa,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,,False,Arizona Diamondbacks® BankAmericard Cash Rewards™ MasterCard®,,,MasterCard,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Armed Forces Bank Credit Builder Secured Visa® Credit Card,,,Visa,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Armed Forces Bank Visa® Credit Card,,,Visa,0.0
52,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Arvest Corporate Visa® Card,,,Visa,0.0
53,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Arvest Elite Purchasing Visa® Card,,,Visa,0.0
54,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Arvest Visa® Classic,,,Visa,0.0
55,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Arvest Visa® Gold Card,,,Visa,0.0
56,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Arvest Visa® Platinum Card,,,Visa,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ashley Stewart Credit Card,,,Unknown,0.0
58,1.0,1.0,2.0,1.0,1.0,1.0,False,False,Associated Bank American Express® Cash Rewards Card,,,American Express,0.0
59,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Associated Bank American Express® Premier Rewards Card,,,American Express,0.0
60,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Associated Bank Visa® Business Cash Card,,,Visa,0.0
61,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Associated Bank Visa® Business Real Rewards Card,,,Visa,0.0
62,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Associated Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Associated Bank Visa® Platinum Card,,,Visa,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Associated Bank Visa® Secured Card,,,Visa,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,,False,Associated Bank Visa® Signature Real Rewards Card,,,Visa,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,,False,Atlanta Braves® BankAmericard Cash Rewards™ MasterCard®,,,MasterCard,0.0
67,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Atlanta Falcons NFL Extra Points Visa Signature Card,,,Visa,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,,False,British Airways Visa Signature® Card,"Excellent, Good",https://clicks.surehits.com/ListingDisplay/Click/?I=ODkyOWIzMWMtZGY5My00NDgyLTkzZmItY2JjNTU4NGEzN2Y4&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vbGluaz9pZD1LQjRxb1NUS2tDOCZvZmZlcmlkPTc1NzgxOC4zMTQ1OSZ0eXBlPTE1Jm11cmw9aHR0cHMlM2ElMmYlMmZjcmVkaXRjYXJkcy5jaGFzZS5jb20lMmZhMSUyZmJyaXRpc2hhaXJ3YXlzJTJmbmFlcCUyZjEwMEtOJTNmQ0VMTCUzZDZIOFgmdTE9JGNsaWNra2V5JA%3d%3d&SI=Mjc5NWEyYmMtNGM4Ny00OWQxLWEwY2UtOWM0ZWRjNzQ5ZDU3&SDT=NjM3MzA5NDMyOTAyMjAwNjQx&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346490,Visa,30.0
69,1.0,1.0,1.0,2.0,1.0,1.0,False,False,BAMSL Visa Signature® Rewards Card,,,Visa,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BB&T Bright Card,,,Unknown,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BB&T Bright Low APR Secured Credit Card,,,Unknown,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BB&T Bright for Business Credit Card,,,Unknown,0.0
73,1.0,1.0,2.0,3.0,1.0,2.0,False,False,BB&T Cash Rewards Secured Credit Card,,,Unknown,0.0
74,1.0,1.0,2.0,3.0,1.0,2.0,False,False,BB&T Spectrum Cash Rewards Card,,,Unknown,0.0
75,1.0,1.0,1.0,3.0,1.0,2.0,False,False,BB&T Spectrum Cash Rewards for Business Credit Card,,,Unknown,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BB&T Spectrum Travel Rewards Credit Card,,,Unknown,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BB&T Spectrum Travel Rewards for Business Credit Card,,,Unknown,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BB&T Travel Rewards Secured Credit Card,,,Unknown,0.0
79,1.5,1.5,1.5,1.5,1.5,1.5,True,False,BB&T Vantage® Visa Signature® Credit Card,,,Visa,0.0
80,1.0,1.0,1.0,1.0,1.0,1.0,False,False,BBVA ClearPoints Credit Card,,,Unknown,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BBVA Optimizer Credit Card®,,,Unknown,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BBVA Rewards Card,,,Unknown,0.0
83,1.0,1.0,1.0,2.0,1.0,1.0,False,False,BBVA Secured Visa® Business Credit Card,,,Visa,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BBVA Select℠ Credit Card,,,Unknown,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BBVA Visa® Business Rewards Credit Card,,,Visa,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BMO Harris Bank Business Platinum Mastercard® Credit Card,,,MasterCard,0.0
87,1.0,1.0,1.0,1.0,1.0,1.0,False,False,BMO Harris Bank Business Platinum Rewards Mastercard® Credit Card,,,MasterCard,0.0
88,1.0,1.0,2.0,2.0,1.0,1.0,False,False,BMO Harris Bank Cash Back Mastercard®,,,MasterCard,0.0
89,1.0,1.0,2.0,2.0,1.0,1.0,False,False,BMO Harris Bank Platinum Rewards Mastercard®,,,MasterCard,0.0
90,1.0,1.0,1.0,1.0,1.0,1.0,False,False,BMO Harris Bank Premium Rewards Mastercard®,,,MasterCard,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BMW Card,,,Unknown,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BMW Precisioin Card,,,Unknown,0.0
93,1.0,1.0,1.0,2.0,1.0,1.0,False,False,BTC Bank Visa® Credit Card,,,Visa,0.0
94,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Ballston Spa National Bank Cash Rewards Platinum Card,,,Unknown,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ballston Spa National Bank Visa® Platinum Rewards Credit Card,,,Visa,0.0
96,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Ballston Spa National Bank Visa® Small Business Cash Rewards Card,,,Visa,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ballston Spa National Bank Visa® Small Business Edition Card,,,Visa,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ballston Spa National Bank Visa® Small Business Rewards Card,,,Visa,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,,False,Baltimore Orioles® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
100,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Baltimore Ravens NFL Extra Points Visa Signature Card,,,Visa,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Banana Republic Credit Card,,,Unknown,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Banana Republic Visa® Card,,,Visa,0.0
103,1.0,1.0,2.0,1.0,1.0,1.0,False,False,Bangor Savings Bank Cash Rewards American Express® Card,,,American Express,0.0
104,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Bangor Savings Bank College Rewards Visa® Card,,,Visa,0.0
105,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Bangor Savings Bank Premier Rewards American Express® Card,,,American Express,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bangor Savings Bank Secured Visa® Card,,,Visa,0.0
107,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Bangor Savings Bank Visa Signature® Real Rewards Card,,,Visa,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bangor Savings Bank Visa® Business Card,,,Visa,0.0
109,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Bangor Savings Bank Visa® Business Cash Card,,,Visa,0.0
110,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Bangor Savings Bank Visa® Business Real Rewards Card,,,Visa,0.0
111,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Bangor Savings Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bangor Savings Bank Visa® Platinum Card,,,Visa,0.0
113,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Bank of America® Cash Rewards for Students,,,Unknown,0.0
114,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Bank of America® Travel Rewards Credit Card for Students,,,Unknown,0.0
115,1.0,1.0,2.0,1.0,1.0,1.0,False,False,Bank of Oklahoma Cash Rewards American Express® Card,,,American Express,0.0
116,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Bank of Oklahoma Premier Rewards American Express® Card,,,American Express,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bank of Oklahoma Secured Visa®,,,Visa,0.0
118,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Bank of Oklahoma Visa Real Rewards,,,Visa,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bank of Oklahoma Visa® Business Card,,,Visa,0.0
120,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Bank of Oklahoma Visa® Business Cash Card,,,Visa,0.0
121,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Bank of Oklahoma Visa® Business Real Rewards Card,,,Visa,0.0
122,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Bank of Oklahoma Visa® Business Rewards Plus Card,,,Visa,0.0
123,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Bank of Oklahoma Visa® College Real Rewards,,,Visa,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bank of Oklahoma Visa® Platinum Card,,,Visa,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bank of the West Business Mastercard®,,,MasterCard,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bank of the West Business Rewards Mastercard®,,,MasterCard,0.0
127,1.0,1.0,3.0,3.0,1.0,1.0,False,False,Bank of the West Cash Back World Credit Card,,,Unknown,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bank of the West Platinum Credit Card,,,Unknown,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bank of the West Secured Credit Card,,,Unknown,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,False,False,BankAmericard® Credit Card for Students,,,Unknown,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Barclaycard Financing Visa® Card,,,Visa,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,,False,Barnes & Noble MasterCard®,,,MasterCard,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,,False,Bealls Florida Credit Card,,,Unknown,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,,False,Belk Rewards Card,,,Unknown,0.0
135,1.0,1.0,2.0,1.0,1.0,1.0,False,False,Berkshire Bank Cash Rewards American Express® Card,,,American Express,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Berkshire Bank Premier Rewards American Express® Card,,,American Express,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Berkshire Bank Secured Visa® Card,,,Visa,0.0
138,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Berkshire Bank Visa Signature® College Real Rewards Card,,,Visa,0.0
139,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Berkshire Bank Visa Signature® Real Rewards Card,,,Visa,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Berkshire Bank Visa® Business Card,,,Visa,0.0
141,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Berkshire Bank Visa® Business Cash Card,,,Visa,0.0
142,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Berkshire Bank Visa® Business Real Rewards Card,,,Visa,0.0
143,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Berkshire Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Berkshire Bank Visa® Platinum Card,,,Visa,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bethpage FCU MasterCard® Be You Rewards Credit Card,,,MasterCard,0.0
146,0.0,0.0,0.5,0.5,0.0,0.5,False,False,Bethpage FCU MasterCard® Cash Back Credit Card,,,MasterCard,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bethpage FCU MasterCard® Low Rate Credit Card,,,MasterCard,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bloomingdale's American Express® Card,,,American Express,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,,False,Bloomingdale's Credit Card,,,Unknown,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,,False,Boston Red Sox® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
151,1.0,1.0,2.0,3.0,1.0,1.0,False,False,Bremer Bank Cash Rewards American Express® Card,,,American Express,0.0
152,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Bremer Bank Premier Rewards American Express® Card,,,American Express,0.0
153,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Bremer Bank Visa® Business Cash Card,,,Visa,0.0
154,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Bremer Bank Visa® Business Real Rewards Card,,,Visa,0.0
155,3.0,3.0,3.0,3.0,3.0,3.0,True,False,Bremer Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
156,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Bremer Bank Visa® College Rewards Card,,,Visa,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bremer Bank Visa® Platinum Card,,,Visa,0.0
158,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Bremer Bank Visa® Real Rewards Card,,,Visa,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Bremer Bank Visa® Secured Card,,,Visa,0.0
160,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Bryant University Alumni Visa® Rewards Card,,,Visa,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,,False,BrylaneHome Credit Card,,,Unknown,0.0
162,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Buffalo Bills NFL Extra Points Visa Signature Card,,,Visa,0.0
163,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Chase Freedom Unlimited®,"Excellent, Good",https://clicks.surehits.com/ListingDisplay/Click/?I=ZmI5ZDg2NjktYWFiNC00YmNiLWFiYWUtZTM0ZjE4Y2RkMWU0&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vbGluaz9pZD1LQjRxb1NUS2tDOCZvZmZlcmlkPTcyMjU2OC4zMTQ3MCZ0eXBlPTE1Jm11cmw9aHR0cHMlM2ElMmYlMmZjcmVkaXRjYXJkcy5jaGFzZS5jb20lMmZhMSUyZmZyZWVkb20tdW5saW1pdGVkJTJmYWZmaWxpYXRlc1QlM2ZDRUxMJTNkNkg4WCZ1MT0kY2xpY2trZXkk&SI=NjlkNzg2MjctMTAxMy00YzUzLWJiYjYtNzNmYzI4NzE0ZmIw&SDT=NjM3MzA5NDMzNDE0NzU5NjEz&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346541,Unknown,0.0
164,3.0,3.0,1.0,1.0,3.0,1.0,False,False,Chase Sapphire Reserve®,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=ZmJjMDhjMTItODc0YS00NDRmLThhZjQtZjY2MWNmMzBlMGZj&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vbGluaz9pZD1LQjRxb1NUS2tDOCZvZmZlcmlkPTc1NzgxOC4zMTQ4NSZ0eXBlPTE1Jm11cmw9aHR0cHMlM2ElMmYlMmZjcmVkaXRjYXJkcy5jaGFzZS5jb20lMmZhMSUyZnNhcHBoaXJlJTJmZ29yZXNlcnZlJTNmQ0VMTCUzZDZIOFgmdTE9JGNsaWNra2V5JA%3d%3d&SI=MTA1NDYzYmUtM2M5My00ZDJmLTlmYTItZjdmNDdmM2Q0NjRk&SDT=NjM3MzA5NDMzNDE2MjU4NTk0&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346542,Unknown,550.0
